,Homo-naive,Homo-activated
Cyp1a2,1e-323,1e-323
Cyp1a1,1e-323,0.044724527863001115
Edc3,1.4336557646602197,0.7948155728255079
Clk3,1.638463731040251,0.9829824591694749
Gm17231,1e-323,1e-323
Arid3b,1.2288477982801884,0.33554503494506677
Ubl7,2.0480796638003134,1.4604881300181305
Sema7a,1e-323,1.6600243883544128
Gm17322,0.20480796638003138,0.20993906172267793
Cyp11a1,1e-323,0.044724527863001115
Ccdc33,1e-323,1e-323
Stra6,1e-323,1e-323
Islr,1e-323,1e-323
Islr2,1e-323,1e-323
Pml,0.8192318655201255,0.9357742626505438
Stoml1,1.0240398319001567,0.28836801560314945
Insyn1,1e-323,1e-323
Cd276,1e-323,1e-323
Nptn,2.547019523778437,2.8260397001890194
Rec114,1e-323,1e-323
Neo1,1e-323,1e-323
Adpgk,1.843271697420282,1.3014627376759094
Bbs4,0.20480796638003138,0.31307169504100785
Arih1,3.40774428452618,3.148069918854879
Gm33180,1e-323,1e-323
Tmem202,1e-323,1e-323
Hexa,1.843271697420282,0.6520268420911093
Parp6,0.8192318655201255,0.2683471671780067
Pkm,14.887590783688307,42.6038796887572
Senp8,1e-323,0.17889811145200446
Myo9a,1.0240398319001567,0.5691381499866818
Gm20275,1e-323,1e-323
Nr2e3,1e-323,1e-323
Lrrc49,1e-323,1e-323
Uaca,1e-323,1e-323
Gm5122,1e-323,1e-323
Gm33699,1e-323,1e-323
Gm10655,1e-323,1e-323
Tle3,2.1216681140022278,2.58461962409215
Rplp1,751.4368126930733,419.45764071002395
Kif23,0.8192318655201255,0.044724527863001115
Paqr5,1e-323,1e-323
Glce,1e-323,0.2606063787437732
Anp32a,23.21413133315056,15.619631000152639
Coro2b,1e-323,1e-323
Itga11,1e-323,1e-323
Fem1b,0.6144238991400942,0.8448889904737666
Cln6,0.795960449896586,0.044724527863001115
Calml4,1e-323,1e-323
Pias1,2.4231796644567107,0.7540456190550955
Gm48193,1e-323,1e-323
Skor1,1e-323,1e-323
Map2k5,1.2288477982801884,1.2275768139695098
2300009A05Rik,4.222533131845901,2.1158008415435234
Gm16759,1e-323,1e-323
Iqch,1e-323,1e-323
Aagab,1.0240398319001567,0.7155924458080178
Smad3,0.40961593276006275,0.47609590558217957
Smad6,1e-323,1e-323
Lctl,1e-323,1e-323
Zwilch,0.20480796638003138,0.13417358358900333
Rpl4,104.90151828140567,114.35532171032106
Snapc5,3.67480284490464,2.647706378652487
Map2k1,1.843271697420282,2.4070245321424815
Gm48855,0.40961593276006275,0.17889811145200446
Uchl4,0.20480796638003138,0.044724527863001115
Tipin,1.472813124585776,3.085743782699415
Dis3l,0.40961593276006275,0.40252075076701
Megf11,1e-323,1e-323
Rab11a,2.457695596560377,2.170848088290418
Dennd4a,0.40961593276006275,0.7833026421089788
Slc24a1,1e-323,0.044724527863001115
Ints14,0.20480796638003138,1.0857091051916326
Hacd3,1.843271697420282,1.5179546424638333
Dpp8,2.3348648397253777,1.4000672420510993
Gm47350,1e-323,1e-323
Igdcc4,1e-323,1e-323
Parp16,0.20480796638003138,0.13417358358900333
Clpx,1.638463731040251,1.6590664834295588
Gm39363,1e-323,1e-323
Pdcd7,2.867311529320439,1.9862293793724934
Ubap1l,1e-323,1e-323
Kbtbd13,1e-323,1e-323
Rasl12,1e-323,1e-323
Mtfmt,0.8192318655201255,0.6415717608182316
Gm47270,1e-323,1e-323
Spg21,3.461539104332436,3.4423403324480644
Ankdd1a,1e-323,0.044724527863001115
Gm17749,1e-323,1e-323
Plekho2,0.40961593276006275,0.31307169504100785
Pif1,1e-323,1e-323
Rbpms2,1e-323,0.044724527863001115
Oaz2,0.8192318655201255,0.5814188622190146
Zfp609,0.40961593276006275,0.6520268420911093
Trip4,1.2517421168708742,0.569138149986682
Pclaf,1e-323,1e-323
Csnk1g1,3.5046768998251845,1.9013703703084102
Ppib,21.615518622898534,17.032117082136697
Snx22,1e-323,1e-323
Snx1,1.0240398319001567,1.8597503179291952
Ciao2a,4.637927961976385,4.631182741987637
Dapk2,1e-323,1e-323
Herc1,4.014985451369437,1.6087811831860541
Gm28379,1e-323,1e-323
Fbxl22,0.6144238991400942,0.17889811145200446
Usp3,6.4906267769099495,1.4793876875913603
Gm15563,1e-323,1e-323
Car12,1e-323,0.28836801560314945
Aph1b,1e-323,1e-323
BC050972,1e-323,1e-323
Aph1c,1e-323,1e-323
Gm17098,1e-323,1e-323
Rab8b,2.1216681140022278,6.592401195714983
Rps27l,10.956090105177854,35.65210915605049
Lactb,0.6144238991400942,1.1289487996041185
Tpm1,0.6144238991400942,1.6587037142074696
Tln2,1e-323,1e-323
M5C1000I18Rik,1e-323,1e-323
C2cd4b,1e-323,1e-323
Vps13c,1.4336557646602197,0.6708679179450165
Rora,1.4336557646602197,0.15867245534219507
Gm15511,1e-323,1e-323
Ice2,0.6144238991400942,0.45539413528154077
Anxa2,0.6144238991400942,0.18952860664582943
Foxb1,1e-323,1e-323
Gm28731,1e-323,0.044724527863001115
Bnip2,3.806121546524595,2.7683031828310916
Gtf2a2,5.052520701393412,4.35249530635748
Fam81a,1e-323,1e-323
Myo1e,1e-323,1e-323
Ccnb2,1e-323,1e-323
Rnf111,2.5470195237784377,1.9974961149876111
Sltm,10.929019712601361,6.11608519394465
Mindy2,2.9689112347411166,0.7540456190550955
Gm10642,1e-323,0.044724527863001115
Adam10,2.642390865895183,1.9080222867861858
Lipc,1e-323,1e-323
Aqp9,0.20480796638003138,0.044724527863001115
Aldh1a2,1e-323,1e-323
Polr2m,3.9299822352532883,5.691161196032227
Myzap,1e-323,1e-323
Tcf12,4.099496422550977,2.6001865677291987
Gm27253,1e-323,0.044724527863001115
Zfp280d,3.1789054923723072,1.9280132611999563
BC065403,1e-323,1e-323
Mns1,0.40961593276006275,0.04889418913769773
Gm27231,1e-323,1e-323
Tex9,1e-323,0.28836801560314945
4930509E16Rik,1e-323,0.044724527863001115
Rfx7,2.252887630180346,1.9014618638991754
Gm27241,1e-323,1e-323
Gm27232,0.20480796638003138,1e-323
Nedd4,0.20480796638003138,0.08944905572600223
Prtg,1e-323,1e-323
Dnaaf4,1e-323,0.2236226393150056
Ccpg1os,1e-323,0.2683471671780067
Ccpg1,4.014470760157855,0.707944606165474
Pigb,0.40961593276006275,0.4397600533827993
2310009A05Rik,1.9071789612422365,2.2580309953412274
Rab27a,1.0240398319001567,0.7868157795845551
Khdc3,1e-323,1e-323
Rsl24d1,6.541394964811782,12.332334467901283
Unc13c,1e-323,1e-323
Fam214a,0.8192318655201255,0.044724527863001115
Arpp19,13.81651582745089,12.98084481272372
Myo5a,0.8192318655201255,0.4587836916842045
Myo5c,1e-323,1e-323
Gnb5,1e-323,0.13417358358900333
Gm19531,1e-323,1e-323
Bcl2l10,1e-323,1e-323
Mapk6,0.40961593276006275,1.572308938556288
4933433G15Rik,1e-323,0.044724527863001115
Leo1,1.2517421168708742,2.191884567290428
Tmod3,4.486605755001412,3.063751673473217
Tmod2,1e-323,0.044724527863001115
Lysmd2,0.20480796638003138,0.33554503494506677
Scg3,1e-323,1e-323
Mlip,1e-323,1e-323
5730403I07Rik,1e-323,1e-323
Lrrc1,0.40961593276006275,0.3791800130623403
Gm19569,0.40961593276006275,1e-323
Klhl31,1e-323,1e-323
Gclc,2.3348648397253773,1.7262961176815237
Gm47818,1e-323,1e-323
Elovl5,2.0480796638003134,0.5366943343560132
Gm34829,1e-323,1e-323
Gm39375,0.20480796638003138,1e-323
Fbxo9,2.3348648397253777,1.0878944958877659
Ick,1.0240398319001567,0.17889811145200446
Gsta4,0.20480796638003138,1e-323
4930542C12Rik,1e-323,1e-323
Ddx43,1e-323,0.13417358358900333
Cgas,0.40961593276006275,0.8274096275454699
Gm17324,1e-323,1e-323
Mto1,0.40961593276006275,0.4472452786300111
Eef1a1,427.87052654147857,246.61103092479874
Gm47430,1e-323,1e-323
Slc17a5,1.0267387950014468,0.2236226393150056
Cd109,1e-323,1e-323
Col12a1,1e-323,1e-323
Cox7a2,15.71630401299944,23.129336048072602
Tmem30a,4.624052877278043,2.151086003829398
4930429F24Rik,0.20480796638003138,1e-323
Filip1,1e-323,1e-323
Senp6,7.678985874811851,6.2519991715077605
Gm17477,1e-323,0.13417358358900333
Myo6,1.2288477982801884,1e-323
Impg1,1e-323,1e-323
Htr1b,1e-323,1e-323
Mei4,1e-323,0.044724527863001115
Irak1bp1,1e-323,0.5558863888453889
Phip,8.86264411097576,1.6590633522225338
Gm39383,1e-323,1e-323
Hmgn3,0.20480796638003138,0.15867245534219507
Gm27216,1e-323,1e-323
Lca5,1e-323,0.17889811145200446
Sh3bgrl2,1e-323,1e-323
Elovl4,1e-323,0.044724527863001115
Ttk,1e-323,0.08944905572600223
Gm36278,1e-323,1e-323
Bckdhb,0.40961593276006275,0.17889811145200446
Gm46124,1e-323,1e-323
Tent5a,0.8192318655201255,0.8704796559126979
Ibtk,2.547019523778437,1.3935411660711767
9330154J02Rik,1e-323,1e-323
Tpbg,1e-323,0.04889418913769773
Ube2cbp,1e-323,0.6910822545932285
Dop1a,2.662503562940408,0.6012975919374708
Pgm3,0.40961593276006275,0.8721905862240474
Rwdd2a,0.20480796638003138,1e-323
Me1,1e-323,1e-323
Prss35,1e-323,1e-323
Cyb5r4,1.0240398319001567,1.7860239350293263
Mrap2,1e-323,1e-323
Cep162,0.8192318655201255,0.4309979922998178
Nt5e,1.2288477982801884,0.19339362921676798
Snx14,0.6144238991400942,0.044724527863001115
Gm28229,1e-323,0.17889811145200446
Syncrip,5.019171415409659,11.753946718154598
Snhg5,1.4336557646602197,1.3664954985559168
Zfp949,0.795960449896586,0.13417358358900333
9430037G07Rik,1e-323,1e-323
Mthfsl,1.4336557646602197,0.5196412281881458
Gm10634,1e-323,1e-323
Bcl2a1d,0.20480796638003138,1.0341806392584607
Gm29562,1e-323,0.044724527863001115
9330159M07Rik,1e-323,1e-323
Gm2396,1e-323,1e-323
Bcl2a1a,1e-323,1e-323
Trim43b,1e-323,1e-323
4930579C12Rik,1e-323,1e-323
Bcl2a1b,2.8170092774861364,8.060871406754913
Mthfs,0.40961593276006275,0.49196980649301236
Tmed3,2.662503562940408,2.514771836624889
Ctsh,1e-323,1e-323
Morf4l1,23.763738814510962,17.193051663967015
Tbc1d2b,0.6144238991400942,0.17889811145200446
Gm30849,1e-323,1e-323
Zic4,1e-323,1e-323
Gm31409,1e-323,1e-323
Plscr1,1.0240398319001567,2.3701869810202063
Plscr2,1e-323,1e-323
Plscr4,1e-323,1e-323
Plod2,1e-323,0.04889418913769773
Dipk2a,0.20480796638003138,0.13417358358900333
Gm29395,1e-323,1e-323
Slc9a9,0.20480796638003138,0.13417358358900333
Gm16262,1e-323,1e-323
Chst2,1e-323,2.6828144686325635
U2surp,6.807707512019991,6.496039213806475
Gm28424,1e-323,1e-323
Pcolce2,1e-323,1e-323
Trpc1,1e-323,1e-323
Pls1,1e-323,1e-323
1700065D16Rik,1e-323,0.08944905572600223
Atr,0.6144238991400942,0.982773836487856
Gm16794,1e-323,1e-323
Xrn1,4.69979096503712,1.5825939001542673
C78334,1e-323,1e-323
Gm28085,1e-323,1e-323
Gk5,0.20480796638003138,0.13417358358900333
Tfdp2,0.8192318655201255,0.3577962229040089
Atp1b3,26.348095049483966,6.327037737125181
BC043934,0.555975316562474,1e-323
Rnf7,5.457474872319142,7.174716043836271
Rasa2,3.7067653798733136,2.545306194476115
Zbtb38,4.321811101249963,0.760316973671019
A930006L05Rik,1e-323,1e-323
C430002N11Rik,1e-323,1e-323
Pxylp1,0.6144238991400942,0.08944905572600223
Gm19325,1.4336557646602197,0.13417358358900333
Slc25a36,4.141630633934133,1.0322081469943818
Gm16185,1e-323,1e-323
Nmnat3,0.8192318655201255,0.4293913604186644
Rbp1,1e-323,1e-323
4930579K19Rik,1e-323,0.08944905572600223
Copb2,2.867311529320439,5.126328360809146
Mrps22,0.8192318655201255,2.4487227043867184
Gm37637,1e-323,1e-323
Faim,2.4231796644567107,3.2790311731708326
Gm1123,1e-323,0.044724527863001115
Pik3cb,0.20480796638003138,0.08944905572600223
Cep70,0.40961593276006275,0.2683471671780067
Esyt3,1e-323,1e-323
Mras,1e-323,1e-323
Nme9,1e-323,1e-323
Armc8,1.4336557646602197,1.4973462384020124
Dbr1,1.2288477982801884,1.4269708171382216
Gm28167,1e-323,1e-323
Gm34397,1e-323,1e-323
Il20rb,1e-323,0.044724527863001115
Nck1,2.662503562940408,1.905094328747003
Gm28586,1e-323,1e-323
Slc35g2,1e-323,1e-323
Stag1,5.806266670423597,2.5409350409348415
Pccb,1e-323,0.2606063787437732
Msl2,2.4748082711777886,2.15749969290475
Ppp2r3a,1e-323,0.08944905572600223
Ephb1,1e-323,1e-323
Ky,1e-323,1e-323
Cep63,0.6144238991400942,1.3069480593320197
Anapc13,4.486605755001412,3.6837024926563013
Amotl2,1e-323,1e-323
Ryk,1e-323,0.17889811145200446
Slco2a1,1e-323,1e-323
Rab6b,2.1216681140022278,0.6997945417885764
Srprb,0.8192318655201255,2.2277784826019302
Trf,1e-323,1e-323
1300017J02Rik,1e-323,0.044724527863001115
Topbp1,2.2018265180865604,1.953799042229041
Cdv3,6.272217403320202,14.975161651395446
5830418P13Rik,1e-323,1e-323
Bfsp2,1e-323,1e-323
Tmem108,1.0240398319001567,0.044724527863001115
Gm33054,1e-323,1e-323
Nphp3,1e-323,0.044724527863001115
Uba5,1.2288477982801884,1.655029776026713
Acad11,0.6144238991400942,0.13417358358900333
Ackr4,1e-323,1e-323
Dnajc13,1.2288477982801884,1.3634107740349695
Acpp,0.6144238991400942,1e-323
Mrpl3,1.69105508065011,4.22125619366331
Nudt16,2.252887630180346,0.43614750943651015
Nek11,1e-323,1e-323
Aste1,1.638463731040251,0.6617646670564762
Atp2c1,2.1216681140022278,1.3890125525926444
Gm19667,1e-323,1e-323
Pik3r4,1.0240398319001567,0.7327211335858957
Col6a6,1e-323,1e-323
D030055H07Rik,1e-323,1e-323
Glyctk,0.20480796638003138,0.044724527863001115
Wdr82,5.335859297983632,2.378645172036969
Ppm1m,1.0240398319001567,0.42470632425825705
Twf2,6.448213657676545,1.7180623478549644
Alas1,0.8192318655201255,1.0829157504054905
4930500F10Rik,1e-323,1e-323
Poc1a,0.20480796638003138,0.044724527863001115
Gm29123,1e-323,1e-323
Dusp7,2.457695596560377,0.5350622280538038
Rpl29,151.7793535591566,129.12541829392023
Acy1,0.6144238991400942,0.4293913604186644
Abhd14a,0.6144238991400942,0.9801274083586734
Abhd14b,0.20480796638003138,0.044724527863001115
Gm28959,1e-323,0.044724527863001115
Pcbp4,0.40961593276006275,0.31307169504100785
Gpr62,1e-323,1e-323
Parp3,0.20480796638003138,0.8460358607908235
Rrp9,2.867311529320439,5.952497053304689
Iqcf1,1e-323,1e-323
Iqcf3,1e-323,1e-323
Iqcf5,1e-323,1e-323
Iqcf4,1e-323,1e-323
Tex264,3.8423844364064954,1.577407989046845
Rad54l2,1.2517421168708742,0.9818968297296313
Dcaf1,1.472813124585776,2.809750076764069
Manf,7.120881444697798,9.327303019304669
Gm37612,1e-323,0.13417358358900333
Rbm15b,1.0240398319001567,1.4176863898381635
4930524O07Rik,1e-323,0.08944905572600223
Dock3,1e-323,1e-323
1700039M15Rik,1e-323,1e-323
Mapkapk3,1.472813124585776,2.388869406389222
Cish,1.2517421168708742,7.7702513958918455
Gm17041,1e-323,1e-323
Hemk1,0.20480796638003138,1.8490174483765047
6430571L13Rik,1e-323,0.17889811145200446
4930429P21Rik,1e-323,1e-323
Cacna2d2,1e-323,0.044724527863001115
Tmem115,0.8192318655201255,1.289084689522345
Cyb561d2,1.2288477982801884,1.631360115301834
Nprl2,0.8192318655201255,0.3791800130623403
Zmynd10,1e-323,1e-323
Gm34106,1e-323,1e-323
Rassf1,3.610599653925942,2.441841113237973
Gm9917,1e-323,1e-323
Tusc2,1.4336557646602197,1.5915731451674329
Hyal2,1e-323,0.31307169504100785
Hyal1,0.20480796638003138,0.044724527863001115
Naa80,0.40961593276006275,0.31307169504100785
Hyal3,0.20480796638003138,1e-323
Ifrd2,2.0480796638003134,3.7639829512763376
Lsmem2,1e-323,0.044724527863001115
Gm38150,1e-323,0.044724527863001115
Sema3b,1e-323,0.044724527863001115
Gnai2,25.91321936888864,9.797724696085785
Gnat1,1e-323,1e-323
Sema3f,1e-323,1e-323
Rbm5,9.712726259376394,4.417761932626488
Gm37850,1e-323,1e-323
Rbm6,2.857328222141021,2.1632181886407102
Mon1a,0.40961593276006275,0.28508659716735624
Mst1r,1e-323,1e-323
Camkv,1e-323,1e-323
Traip,0.20480796638003138,0.2378851524772021
Uba7,0.8192318655201255,0.24099306643764368
Inka1,1e-323,0.044724527863001115
4921523L03Rik,1e-323,1e-323
Cdhr4,1e-323,1e-323
4930535L15Rik,1e-323,1e-323
Ip6k1,4.845313651477638,1.2306881964930045
Gm38134,1e-323,1e-323
Gmppb,0.6144238991400942,1.1963148571727424
Rnf123,1.0240398319001567,0.7540456190550955
Amigo3,1e-323,0.13417358358900333
Mst1,1e-323,1e-323
Apeh,0.8192318655201255,0.3358065089625286
Bsn,1e-323,0.044724527863001115
4930447F24Rik,1e-323,1e-323
Dag1,0.40961593276006275,0.2683471671780067
Nicn1,0.20480796638003138,0.08944905572600223
Amt,1e-323,1e-323
Tcta,1.4336557646602197,0.31307169504100785
Rhoa,23.796704579910383,19.535522670972817
Gm37401,1e-323,1e-323
Gpx1,10.093035429853328,8.804010600180645
Usp4,1.472813124585776,2.011439021687104
Gm37963,1e-323,1e-323
1700102P08Rik,0.40961593276006275,0.08944905572600223
Ccdc36,1e-323,1e-323
Klhdc8b,1e-323,1e-323
Ccdc71,1.0240398319001567,0.7875974352365985
Lamb2,1e-323,1e-323
Usp19,1.4336557646602197,1.748677979325731
Qars,2.1216681140022278,2.0329418058055886
Qrich1,3.075930557618686,1.9042213306452969
Impdh2,3.9299822352532874,10.746772211750883
Ndufaf3,0.40961593276006275,1.5030981853162957
4833445I07Rik,1e-323,0.044724527863001115
Dalrd3,1.638463731040251,0.932465990049879
Wdr6,0.40961593276006275,0.3577962229040089
P4htm,0.6144238991400942,0.17889811145200446
Gm38163,1e-323,1e-323
Arih2,2.20182651808656,1.7322915659647753
Slc25a20,0.40961593276006275,1.1260691786262145
Prkar2a,0.2991182748563135,0.9831809520895797
Ip6k2,0.20480796638003138,0.40252075076701
Nckipsd,0.6144238991400942,0.13417358358900333
Celsr3,1e-323,1e-323
Slc26a6,0.20480796638003138,0.13417358358900333
Tmem89,1e-323,1e-323
Uqcrc1,4.839615219446633,6.076295975490962
Col7a1,1e-323,1e-323
Ucn2,1e-323,1e-323
Gm38004,1e-323,1e-323
Pfkfb4,0.6144238991400942,0.08944905572600223
Shisa5,72.93702571492939,16.879413971663027
Atrip,1.0240398319001567,0.9336327214208092
Tma7,18.152459052407924,22.045715795832116
Ccdc51,0.6144238991400942,0.5558863888453888
Gm7628,1e-323,1e-323
Plxnb1,1e-323,1e-323
Nme6,0.40961593276006275,0.8050415015340201
Cdc25a,0.6144238991400942,1.0420106741448818
Map4,1.0240398319001567,1.1206578341380242
Gm43732,1e-323,1e-323
Dhx30,2.20182651808656,2.5151740562447524
Smarcc1,2.7583202062125682,5.065084585337642
Cspg5,1e-323,0.31307169504100785
Gm42775,1e-323,1e-323
Elp6,0.40961593276006275,0.930675328584983
Scap,1.2288477982801884,0.8366603350312837
Ptpn23,0.40961593276006275,1.07845308390979
Klhl18,0.6144238991400942,0.3577962229040089
Kif9,1e-323,0.044724527863001115
Setd2,3.0759305576186864,1.5749662975715382
Nradd,0.40961593276006275,1e-323
Nbeal2,0.8192318655201255,0.31307169504100785
Ccdc12,7.919745366182757,6.116019543048786
Gm35715,1e-323,1e-323
Pth1r,1e-323,0.08944905572600223
Prss43,1e-323,1e-323
Prss45,1e-323,1e-323
Prss46,1e-323,1e-323
Prss50,1e-323,0.044724527863001115
Tmie,0.555975316562474,0.2236226393150056
Als2cl,3.806121546524595,0.555886388845389
Fam240a,1e-323,1e-323
Tdgf1,1e-323,1e-323
Lrrc2,1e-323,1e-323
Gm10030,1e-323,1e-323
Ltf,1e-323,1e-323
Ccrl2,1e-323,1e-323
Lrrfip2,0.6144238991400942,1.0864664751598225
Mlh1,0.6144238991400942,0.38809886037780655
Epm2aip1,0.6144238991400942,0.49196980649301236
Arpp21,1e-323,1e-323
2310075C17Rik,1e-323,1e-323
2900079G21Rik,1e-323,1e-323
AU023762,1e-323,1e-323
Gm36745,1e-323,1e-323
Pdcd6ip,5.81929379331636,3.335217867204365
Clasp2,2.1216681140022278,0.7833026421089788
Ubp1,1.4336557646602197,1.5335464836816455
Fbxl2,1e-323,0.08944905572600223
Gm47950,1e-323,1e-323
Bcl2a1c,1e-323,0.044724527863001115
4930520O04Rik,1e-323,1e-323
Crtap,1e-323,0.6617646670564762
Glb1,0.8192318655201255,0.6415717608182314
Tmppe,1e-323,1e-323
Ccr4,0.40961593276006275,0.5048785139422729
Trim71,1e-323,1e-323
Cnot10,1.638463731040251,1.8658706563073433
Dync1li1,1.638463731040251,1.4055514107965255
Cmtm6,3.388392674580119,1.8359787204816767
Cmtm7,5.335859297983635,1.032758598719163
Gm9888,1e-323,0.044724527863001115
Cmtm8,1e-323,1e-323
Gpd1l,0.40961593276006275,0.3577962229040089
Rps27rt,27.017095071625842,9.397501668113486
Stt3b,4.096159327600628,2.619281464948571
Gadl1,1e-323,1e-323
Tgfbr2,6.4906267769099495,0.8841451548773849
Gm4668,1e-323,1e-323
Gm31410,1e-323,1e-323
D730003K21Rik,1e-323,1e-323
Rbms3,1e-323,1e-323
Zcwpw2,1e-323,1e-323
Azi2,3.7176967131232663,1.2008936440471647
Cmc1,3.9899881109275275,1.7616769872256475
Gm17399,1e-323,0.08944905572600223
Platr11,1e-323,1e-323
Eomes,1e-323,0.13417358358900333
Gm33460,1e-323,1e-323
Golga4,3.5046768998251845,2.761606235148293
Gm45897,1e-323,1e-323
Itga9,1e-323,1e-323
Gm2415,1e-323,1e-323
Gm16295,1e-323,1e-323
Ctdspl,0.20480796638003138,0.04889418913769773
Vill,1e-323,1e-323
Plcd1,1e-323,1e-323
Dlec1,1e-323,1e-323
Oxsr1,1.0240398319001567,1.2703315252029674
Myd88,1.638463731040251,1.3047442030190697
Acaa1a,2.5470195237784377,1.2153415942928856
Xylb,1e-323,0.08944905572600223
Acvr2b,1e-323,1e-323
Gm47320,1e-323,1e-323
4930516B21Rik,1e-323,1e-323
Exog,0.20480796638003138,0.2236226393150056
Scn5a,1e-323,1e-323
Gm2449,1e-323,0.044724527863001115
Wdr48,0.20480796638003138,0.9362709655230627
Cx3cr1,1e-323,1e-323
Gorasp1,0.20480796638003138,0.31307169504100785
Ttc21a,1e-323,1e-323
Csrnp1,0.8192318655201255,2.2869606753118408
1700019L13Rik,0.20480796638003138,1e-323
Xirp1,1e-323,1e-323
Gm33858,1e-323,1e-323
Ccr8,1e-323,0.08944905572600223
Slc25a38,1.638463731040251,1.6590664834295576
Rpsa,421.79047679505607,391.3889431451201
Gm5922,1e-323,1e-323
Mobp,1e-323,1e-323
Gm38642,1e-323,1e-323
Gm47059,1e-323,1e-323
D830035M03Rik,1e-323,0.08944905572600223
Eif1b,6.118884053989416,7.347666414584634
Entpd3,1e-323,1e-323
Rpl14,188.55980953768832,162.86749033754757
5830454E08Rik,0.6144238991400942,0.13417358358900333
Gm39459,1e-323,1e-323
Gm19385,1e-323,1e-323
1700020M21Rik,1e-323,1e-323
4930593C16Rik,1e-323,1e-323
Ctnnb1,4.912350106613894,3.9845090860160517
Ulk4,0.2991182748563135,0.4293913604186644
Gm34655,1e-323,1e-323
Trak1,0.6144238991400942,0.5258229198233607
Cck,1e-323,1e-323
Lyzl4,1e-323,0.044724527863001115
Vipr1,3.276927462080502,0.33554503494506677
Sec22c,0.20480796638003138,0.13417358358900333
Ss18l2,1.472813124585776,3.0396510153805436
Nktr,11.847647447952394,3.982280176378874
E530011L22Rik,0.6144238991400942,0.13417358358900333
Zfp651,0.20480796638003138,1e-323
Ccdc13,1e-323,1e-323
Higd1a,6.387509673887189,11.444714342353084
Gm47112,1e-323,1e-323
Gm47113,1e-323,1e-323
Ackr2,1e-323,1e-323
1700048O20Rik,1e-323,0.2683471671780067
Gask1a,1e-323,1e-323
Pomgnt2,1e-323,1e-323
Gm47117,1e-323,1e-323
Snrk,2.252887630180346,0.8050415015340201
Gm47121,1e-323,1e-323
Ano10,0.8192318655201255,0.17889811145200446
Gm26797,1e-323,1e-323
Abhd5,0.40961593276006275,0.6012975919374708
A730085K08Rik,1e-323,1e-323
9530059O14Rik,1e-323,1e-323
Tcaim,0.20480796638003138,0.2236226393150056
Gm35549,1e-323,1e-323
Zfp445,2.867311529320439,1.5503312170401482
Gm47140,1e-323,0.044724527863001115
A530083I20Rik,1e-323,1e-323
Zkscan7,1.0240398319001567,0.13417358358900333
Zfp105,1e-323,1e-323
1110059G10Rik,1.2288477982801884,1.9598347814893042
Kif15,1e-323,0.25721217001319013
Gm9856,0.6144238991400942,0.6415717608182316
Tmem42,1.843271697420282,1.9549659155676142
Tgm4,1e-323,1e-323
Zdhhc3,2.867311529320439,1.4903657492587055
Exosc7,3.0327531971334323,4.127718865403695
Clec3b,1e-323,1e-323
Cdcp1,1e-323,1e-323
Tmem158,1e-323,0.2683471671780067
Gm47162,1e-323,1e-323
Lars2,1.4336557646602197,0.5814188622190146
Limd1,1.638463731040251,1.5613760362558662
Sacm1l,0.40961593276006275,1.7350059677138234
Slc6a20b,0.20480796638003138,0.047860277294718256
Slc6a20a,0.20480796638003138,1e-323
Gm17120,1e-323,1e-323
Gm17200,1e-323,1e-323
Ccr9,1e-323,1e-323
Lztfl1,1.472813124585776,1.8119321637011887
Gm17021,1e-323,1e-323
Fyco1,1.2288477982801884,0.08944905572600223
Cxcr6,0.20480796638003138,0.044724527863001115
Xcr1,1e-323,1e-323
Ccr1,1e-323,1e-323
Ccr3,1e-323,1e-323
Ccr2,1e-323,1e-323
Ccr5,1e-323,0.09556801079586497
Gm39469,0.40961593276006275,0.08944905572600223
2010315B03Rik,0.8192318655201255,0.2236226393150056
Ppp2r3d,0.20480796638003138,0.6415717608182316
Ppp1r14c,1e-323,1e-323
Plekhg1,1e-323,1e-323
Mthfd1l,0.8192318655201255,2.617731763794143
Akap12,1e-323,1e-323
Zbtb2,1.2517421168708742,0.6000584868386164
Gm21781,0.20480796638003138,0.044724527863001115
Rmnd1,2.662503562940408,0.5226741225951009
Gm16153,0.20480796638003138,1e-323
Armt1,1.2517421168708742,0.6520268420911093
Ccdc170,1e-323,1e-323
Esr1,1e-323,1e-323
Syne1,1.0267387950014468,0.08944905572600223
Gm10097,1e-323,1e-323
Fbxo5,1.0240398319001567,0.23484110989643964
Mtrf1l,1.0267387950014468,0.6261433900820157
Oprm1,1e-323,1e-323
Ipcef1,4.839615219446633,1.3804133225682709
Cnksr3,0.6144238991400942,0.08944905572600223
Ulbp1,0.40961593276006275,0.31307169504100785
Lrp11,1e-323,0.08944905572600223
Pcmt1,4.624052877278043,3.8201475982925683
Nup43,1.0240398319001567,1.9600027139301102
Lats1,1.0240398319001567,0.7435980459482772
Katna1,3.1789054923723072,2.2195981422077593
Gm20470,1e-323,1e-323
Ginm1,1.843271697420282,0.7948155728255079
B430219N15Rik,1e-323,1e-323
Ppil4,4.637927961976385,2.76524905511931
Zc3h12d,1.69105508065011,2.177995102803029
Tab2,3.07211949570047,2.5457409266600015
Gm30906,1e-323,0.044724527863001115
Ust,0.20480796638003138,0.08944905572600223
Sash1,1e-323,1e-323
Samd5,1e-323,1e-323
Stxbp5,1.2288477982801884,0.4587836916842046
Gm46210,1e-323,1e-323
Gm28905,1e-323,1e-323
